release_date_x,movie_title_x,production_budget,domestic_gross,worldwide_gross,release_year_x,foreign_gross,movie_id,original_language,popularity,vote_average,vote_count,primary_genre
2011-06-24,a better life,10000000,1759252,1884251,2011,124999,abetterlife20110624,en,5.885,7.1,97,drama
2010-04-16,the joneses,10000000,1475746,3541565,2010,2065819,thejoneses20100416,en,6.424,6.2,312,comedy
2012-07-27,killer joe,10000000,1291645,4659110,2012,3367465,killerjoe20120727,en,13.742,6.5,703,crime
2017-06-02,churchill,10000000,1279681,7582196,2017,6302515,churchill20170602,en,7.692,6.1,150,drama
2014-03-21,50 to 1,10000000,1069454,1069454,2014,0,50to120140321,en,2.852,6.2,25,comedy
2013-10-04,parkland,10000000,641439,1616353,2013,974914,parkland20131004,en,6.056,6.1,206,history
2013-05-03,"cinco de mayo, la batalla",10000000,173472,173472,2013,0,cincodemayolabatalla20130503,es,0.6,5.9,16,war
2010-10-29,welcome to the rileys,10000000,152857,355919,2010,203062,welcometotherileys20101029,en,8.348,6.5,241,drama
2016-09-09,kicks,10000000,150191,150191,2016,0,kicks20160909,en,4.002,6.6,50,adventure
2015-07-10,strangerland,10000000,17472,161097,2015,143625,strangerland20150710,en,5.91,5.2,135,drama
2010-10-08,it's a wonderful afterlife,10000000,0,1642939,2010,1642939,itsawonderfulafterlife20101008,en,1.332,4.6,12,comedy
2014-09-26,plastic,10000000,0,575371,2014,575371,plastic20140926,en,7.815,6.1,116,drama
2014-02-07,nurse 3d,10000000,0,0,2014,0,nurse3d20140207,en,7.157,4.9,177,horror
2012-12-19,amour,9700000,6738954,36787044,2012,30048090,amour20121219,fr,10.705,7.7,746,drama
2016-12-21,dangal,9500000,12391761,294654618,2016,282262857,dangal20161221,hi,10.022,8.1,358,drama
2010-03-19,the runaways,9500000,3573673,5278632,2010,1704959,therunaways20100319,en,8.19,6.4,448,drama
2011-11-11,melancholia,9400000,3030848,21817298,2011,18786450,melancholia20111111,da,11.123,7.1,1642,drama
2012-11-13,jab tak hai jaan,9200000,3047539,5806666,2012,2759127,jabtakhaijaan20121113,hi,7.701,6.9,107,drama
2010-05-21,kites,9200000,1685269,17155193,2010,15469924,kites20100521,hi,6.058,5.8,67,drama
2014-07-18,the purge: anarchy,9000000,71562550,111534881,2014,39972331,thepurgeanarchy20140718,en,28.424,6.6,3754,horror
2016-10-21,ouija: origin of evil,9000000,35144505,81831866,2016,46687361,ouijaoriginofevil20161021,en,11.823,6.0,1416,horror
2015-01-30,black or white,9000000,21571189,21971021,2015,399832,blackorwhite20150130,en,8.05,6.8,193,drama
2016-11-18,the edge of seventeen,9000000,14431633,19096003,2016,4664370,theedgeofseventeen20161118,en,11.546,7.2,2224,comedy
2016-12-02,jackie,9000000,13960394,36588512,2016,22628118,jackie20161202,en,8.819,6.4,1420,drama
2016-11-04,loving,9000000,7710234,12898064,2016,5187830,loving20161104,en,8.506,6.7,529,romance
2013-03-22,the sapphires,9000000,2450867,20395040,2013,17944173,thesapphires20130322,en,6.16,6.7,97,comedy
2016-08-26,greater,9000000,2000093,2000093,2016,0,greater20160826,en,1.891,7.3,37,family
2018-12-25,destroyer,9000000,1533324,3681096,2018,2147772,destroyer20181225,en,17.815,5.9,176,thriller
2010-05-14,princess kaiulani,9000000,883887,883887,2010,0,princesskaiulani20100514,en,5.239,5.1,22,drama
2015-11-13,heist,8900000,50136,3324131,2015,3273995,heist20151113,en,7.554,5.8,498,crime
2016-11-18,manchester by the sea,8500000,47695371,77733867,2016,30038496,manchesterbythesea20161118,en,16.638,7.5,3176,drama
2015-02-20,the duff,8500000,34030343,43528634,2015,9498291,theduff20150220,en,9.054,6.8,2987,romance
2014-10-31,nightcrawler,8500000,32381218,50334418,2014,17953200,nightcrawler20141031,en,25.597,7.7,5860,crime
2019-01-16,dragon ball super: broly,8500000,30376755,122747755,2019,92371000,dragonballsuperbroly20190116,ja,6.868,7.4,721,action
2013-09-27,baggage claim,8500000,21569509,22885836,2013,1316327,baggageclaim20130927,en,8.666,5.4,127,comedy
2016-10-07,middle school: the worst years of my life,8500000,20007149,23311293,2016,3304144,middleschooltheworstyearsofmylife20161007,en,8.479,7.0,190,family
2013-10-18,all is lost,8500000,6263670,10386814,2013,4123144,allislost20131018,en,9.869,6.6,949,action
2010-02-12,my name is khan,8470000,4046336,42355526,2010,38309190,mynameiskhan20100212,hi,7.619,7.8,409,drama
2010-09-17,easy a,8000000,58401464,76200721,2010,17799257,easya20100917,en,14.69,6.8,4168,comedy
2011-09-30,50/50,8000000,35016118,41334735,2011,6318617,505020110930,en,12.451,7.1,2111,comedy
2015-09-02,a walk in the woods,8000000,29499394,37119358,2015,7619964,awalkinthewoods20150902,en,6.935,5.9,402,adventure
2014-01-31,that awkward moment,8000000,26068955,53068955,2014,27000000,thatawkwardmoment20140131,en,8.649,6.1,1759,comedy
2013-09-18,enough said,8000000,17550872,25621449,2013,8070577,enoughsaid20130918,en,8.722,6.7,464,comedy
2011-04-29,prom,8000000,10130219,10763183,2011,632964,prom20110429,en,6.911,6.0,276,comedy
2015-06-12,me and earl and the dying girl,8000000,6758416,9266180,2015,2507764,meandearlandthedyinggirl20150612,en,8.677,7.6,1570,comedy
2010-10-08,it's kind of a funny story,8000000,6363628,6632950,2010,269322,itskindofafunnystory20101008,en,10.01,7.0,1324,comedy
2016-09-02,morgan,8000000,3915251,7298786,2016,3383535,morgan20160902,en,9.912,5.7,843,horror
2015-12-30,anomalisa,8000000,3759286,5706168,2015,1946882,anomalisa20151230,en,10.285,7.1,927,animation
2010-12-29,another year,8000000,3205706,20005613,2010,16799907,anotheryear20101229,en,9.394,7.0,150,comedy
2018-04-06,lean on pete,8000000,1163056,2455027,2018,1291971,leanonpete20180406,en,9.307,6.9,133,drama
2010-11-19,made in dagenham,8000000,1095369,15644196,2010,14548827,madeindagenham20101119,en,7.275,6.6,150,comedy
2019-05-03,el chicano,8000000,700261,700261,2019,0,elchicano20190503,en,5.274,9.0,1,drama
2018-10-26,london fields,8000000,252676,433732,2018,181056,londonfields20181026,en,8.557,5.3,59,crime
2011-09-16,restless,8000000,163753,2772511,2011,2608758,restless20110916,en,7.268,6.4,258,drama
2010-10-29,wild target,8000000,109338,5314194,2010,5204856,wildtarget20101029,en,9.355,6.4,356,action
2016-11-18,a street cat named bob,8000000,82703,17382693,2016,17299990,astreetcatnamedbob20161118,en,7.12,7.5,500,drama
2015-05-22,aloft,8000000,53086,237688,2015,184602,aloft20150522,en,4.944,5.5,61,drama
2016-05-06,code of honor,8000000,0,0,2016,0,codeofhonor20160506,en,4.408,4.2,36,action
2011-12-21,albert nobbs,7500000,3014696,8539003,2011,5524307,albertnobbs20111221,en,6.277,6.3,227,drama
2017-01-13,the bye bye man,7400000,22395806,31187727,2017,8791921,thebyebyeman20170113,en,9.847,5.1,678,horror
2010-04-30,harry brown,7300000,1818681,12023606,2010,10204925,harrybrown20100430,en,10.555,6.8,505,thriller
2012-06-29,magic mike,7000000,113721571,170549753,2012,56828182,magicmike20120629,en,13.7,6.1,1850,drama
2018-03-16,i can only imagine,7000000,83482352,85604221,2018,2121869,icanonlyimagine20180316,en,9.7,7.6,155,drama
2011-05-06,jumping the broom,7000000,37295394,38158601,2011,863207,jumpingthebroom20110506,en,8.477,6.0,103,comedy
2015-06-19,dope,7000000,17506470,18190831,2015,684361,dope20150619,en,9.246,7.2,954,crime
2014-01-17,devil's due,7000000,15821461,36146087,2014,20324626,devilsdue20140117,en,5.893,4.5,303,horror
2014-11-14,beyond the lights,7000000,14618727,14618727,2014,0,beyondthelights20141114,en,7.717,7.0,238,romance
2010-06-18,cyrus,7000000,7468936,10062896,2010,2593960,cyrus20100618,en,7.735,6.0,201,comedy
2010-12-22,somewhere,7000000,1785645,17023121,2010,15237476,somewhere20101222,en,7.596,6.1,376,comedy
2015-10-02,freeheld,7000000,546201,1732228,2015,1186027,freeheld20151002,en,7.313,7.3,360,romance
2015-11-20,criminal activities,7000000,0,386744,2015,386744,criminalactivities20151120,en,7.914,5.9,166,thriller
2012-09-21,house at the end of the street,6900000,31611916,44103982,2012,12492066,houseattheendofthestreet20120921,en,8.72,5.8,1033,horror
2014-10-03,annabelle,6500000,84273813,256862920,2014,172589107,annabelle20141003,en,13.989,5.6,3357,horror
2017-10-20,same kind of different as me,6500000,6423605,6423605,2017,0,samekindofdifferentasme20171020,en,8.756,6.8,103,drama
2011-12-02,shame,6500000,4002293,20412841,2011,16410548,shame20111202,en,13.152,7.0,1607,drama
2013-05-31,the east,6500000,2274649,3027956,2013,753307,theeast20130531,en,8.044,6.6,438,drama
2018-11-30,the possession of hannah grace,6000000,14836174,42785387,2018,27949213,thepossessionofhannahgrace20181130,en,20.263,5.1,393,horror
2012-09-07,the words,6000000,11494838,16369708,2012,4874870,thewords20120907,en,7.201,6.6,628,drama
2012-04-27,bernie,6000000,9204489,10106975,2012,902486,bernie20120427,en,7.518,6.6,503,comedy
2012-03-16,casa de mi padre,6000000,5909483,8446952,2012,2537469,casademipadre20120316,en,7.691,5.2,154,comedy
2011-07-29,the guard,6000000,5359774,21197454,2011,15837680,theguard20110729,en,10.177,6.9,563,action
2014-03-14,veronica mars,6000000,3322127,3485383,2014,163256,veronicamars20140314,en,7.821,6.7,699,comedy
2011-07-15,snow flower and the secret fan,6000000,1348205,11348205,2011,10000000,snowflowerandthesecretfan20110715,en,4.519,5.9,39,drama
2011-03-25,the 5th quarter,6000000,408159,408159,2011,0,the5thquarter20110325,en,2.142,4.7,15,drama
2012-12-07,deadfall,6000000,66351,1673635,2012,1607284,deadfall20121207,en,9.491,5.9,357,crime
2015-01-23,song one,6000000,32251,437089,2015,404838,songone20150123,en,6.206,5.6,126,drama
2010-07-16,valhalla rising,5700000,30638,731613,2010,700975,valhallarising20100716,en,11.26,6.0,582,adventure
2010-07-16,standing ovation,5600000,531806,531806,2010,0,standingovation20100716,en,1.224,4.3,12,comedy
2012-12-07,khiladi 786,5600000,385422,14683763,2012,14298341,khiladi78620121207,en,1.824,4.7,16,action
2013-09-27,don jon,5500000,24477704,41268579,2013,16790875,donjon20130927,en,12.78,5.9,2709,romance
2018-09-28,hell fest,5500000,11107431,18119231,2018,7011800,hellfest20180928,en,12.955,5.5,273,horror
2011-10-21,le havre,5500000,611709,13480196,2011,12868487,lehavre20111021,fr,5.973,6.9,169,drama
2011-07-15,salvation boulevard,5500000,28468,28468,2011,0,salvationboulevard20110715,en,6.507,5.4,38,comedy
2013-07-19,grabbers,5300000,0,440821,2013,440821,grabbers20130719,en,7.117,6.1,202,science_fiction
2017-02-24,the girl with all the gifts,5250000,0,4801837,2017,4801837,thegirlwithallthegifts20170224,en,13.714,6.4,982,drama
2011-04-22,dum maaro dum,5200000,564489,11633427,2011,11068938,dummaarodum20110422,hi,1.491,5.4,16,drama
2017-02-24,get out,5000000,176040665,255367951,2017,79327286,getout20170224,en,24.739,7.5,8760,mystery
2011-10-21,paranormal activity 3,5000000,104028807,207039844,2011,103011037,paranormalactivity320111021,en,9.669,5.9,1197,horror
2013-09-13,insidious chapter 2,5000000,83586447,161921515,2013,78335068,insidiouschapter220130913,en,14.283,6.6,2279,horror
2016-03-11,10 cloverfield lane,5000000,72082999,108286422,2016,36203423,10cloverfieldlane20160311,en,17.892,6.9,4629,thriller
2016-07-22,lights out,5000000,67268835,148806510,2016,81537675,lightsout20160722,en,12.408,6.3,2220,thriller
2015-09-11,the visit,5000000,65206105,98677816,2015,33471711,thevisit20150911,en,10.196,6.2,2634,horror
2017-10-13,happy death day,5000000,55683845,125010260,2017,69326415,happydeathday20171013,en,21.23,6.6,3211,horror
2012-10-19,paranormal activity 4,5000000,53900335,142817992,2012,88917657,paranormalactivity420121019,en,8.965,5.4,1026,horror
2014-10-24,ouija,5000000,50856010,103300632,2014,52444622,ouija20141024,en,15.389,5.1,1670,horror
2015-08-07,the gift,5000000,43787265,58978477,2015,15191212,thegift20150807,en,12.097,6.7,1797,thriller
2017-06-23,the big sick,5000000,42872467,53972860,2017,11100393,thebigsick20170623,en,12.322,7.4,1302,comedy
2014-01-03,paranormal activity: the marked ones,5000000,32462372,90904854,2014,58442482,paranormalactivitythemarkedones20140103,en,9.446,5.3,752,horror
2015-08-26,no escape,5000000,27288872,42844516,2015,15555644,noescape20150826,en,19.005,6.8,1296,action
2015-02-27,the lazarus effect,5000000,25801570,38359310,2015,12557740,thelazaruseffect20150227,en,10.157,5.1,825,thriller
2011-08-26,our idiot brother,5000000,24814830,25861249,2011,1046419,ouridiotbrother20110826,en,8.523,6.1,527,comedy
2018-03-09,the strangers: prey at night,5000000,24431472,29960051,2018,5528579,thestrangerspreyatnight20180309,en,13.31,5.4,621,horror
2013-07-05,the way way back,5000000,21502690,26853810,2013,5351120,thewaywayback20130705,en,9.977,7.1,1043,comedy
2014-08-29,"as above, so below",5000000,21222315,41824066,2014,20601751,asabovesobelow20140829,en,10.613,6.2,1321,horror
2016-02-19,race,5000000,19115191,23745772,2016,4630581,race20160219,en,8.705,7.2,910,action
2011-09-02,apollo 18,5000000,17686929,26517819,2011,8830890,apollo1820110902,en,8.384,5.0,486,horror
2014-10-10,addicted,5000000,17390770,17499242,2014,108472,addicted20141010,en,8.295,5.3,103,drama
2013-03-15,spring breakers,5000000,14124286,31149251,2013,17024965,springbreakers20130315,en,10.691,5.0,2495,drama
2017-06-09,it comes at night,5000000,13985117,19720203,2017,5735086,itcomesatnight20170609,en,12.337,5.8,1141,horror
2017-03-03,before i fall,5000000,12241072,18945682,2017,6704610,beforeifall20170303,en,14.584,7.0,2135,drama
2016-01-29,fifty shades of black,5000000,11686940,22113075,2016,10426135,fiftyshadesofblack20160129,en,8.784,4.4,677,romance
2016-03-11,the perfect match,5000000,9669521,10182050,2016,512529,theperfectmatch20160311,en,6.875,5.5,78,comedy
2015-09-11,90 minutes in heaven,5000000,4816142,4816142,2015,0,90minutesinheaven20150911,en,5.798,5.3,63,drama
2016-12-02,incarnate,5000000,4799774,9371036,2016,4571262,incarnate20161202,en,7.137,5.2,314,horror
2017-03-03,table 19,5000000,3614896,4620399,2017,1005503,table1920170303,en,7.551,6.0,604,comedy
2016-04-15,green room,5000000,3220371,3807503,2016,587132,greenroom20160415,en,9.943,6.8,1314,horror
2018-03-09,thoroughbreds,5000000,3072605,3187302,2018,114697,thoroughbreds20180309,en,11.241,6.3,398,drama
2011-05-13,everything must go,5000000,2712131,2821010,2011,108879,everythingmustgo20110513,en,7.493,6.0,301,comedy
2014-10-10,kill the messenger,5000000,2450846,6656705,2014,4205859,killthemessenger20141010,en,10.062,6.6,507,thriller
2015-10-23,jem and the holograms,5000000,2184640,2368937,2015,184297,jemandtheholograms20151023,en,7.942,5.4,241,drama
2016-12-28,paterson,5000000,2141423,10727536,2016,8586113,paterson20161228,en,9.486,7.1,736,comedy
2013-08-16,ain't them bodies saints,5000000,391611,1075009,2013,683398,aintthembodiessaints20130816,en,8.166,6.2,217,crime
2015-08-07,cop car,5000000,134552,143658,2015,9106,copcar20150807,en,11.414,5.8,452,thriller
2014-10-17,rudderless,5000000,56001,567219,2014,511218,rudderless20141017,en,8.03,7.4,149,music
2015-05-15,area 51,5000000,7556,7556,2015,0,area5120150515,en,6.794,4.4,248,horror
2016-09-02,yoga hosers,5000000,0,22958,2016,22958,yogahosers20160902,en,8.05,4.5,221,comedy
2014-08-18,henry & me,5000000,0,0,2014,0,henryme20140818,en,0.6,4.7,3,family
2015-01-27,born of war,5000000,0,0,2015,0,bornofwar20150127,en,1.375,4.3,9,action
2013-07-19,only god forgives,4800000,775849,4494560,2013,3718711,onlygodforgives20130719,en,10.196,5.8,1396,drama
2011-09-30,take shelter,4750000,1728953,4972016,2011,3243063,takeshelter20110930,en,11.236,7.2,787,thriller
2011-10-07,blackthorn,4500000,200558,1217307,2011,1016749,blackthorn20111007,en,7.548,6.7,111,adventure
2015-05-08,maggie,4500000,187112,1027760,2015,840648,maggie20150508,en,13.0,5.3,958,horror
2013-03-01,the sweeney,4500000,26345,8000366,2013,7974021,thesweeney20130301,en,6.4,5.9,142,action
2015-08-28,zipper,4500000,0,0,2015,0,zipper20150828,en,9.373,5.7,85,thriller
2015-09-29,r.l. stine's monsterville: the cabinet of souls,4400000,0,0,2015,0,rlstinesmonstervillethecabinetofsouls20150929,en,4.297,6.7,72,comedy
2010-08-13,animal kingdom,4200000,1044039,8078683,2010,7034644,animalkingdom20100813,en,10.188,6.8,399,drama
2011-10-21,cargo,4200000,0,313230,2011,313230,cargo20111021,en,1.925,4.4,7,drama
2015-01-23,the boy next door,4000000,36006065,53401938,2015,17395873,theboynextdoor20150123,en,7.062,4.4,1382,thriller
2014-07-11,boyhood,4000000,25379975,57273049,2014,31893074,boyhood20140711,en,11.141,7.5,3097,drama
2010-07-09,the kids are all right,4000000,20811365,36275469,2010,15464104,thekidsareallright20100709,en,8.426,6.6,854,comedy
2014-04-18,a haunted house 2,4000000,17329487,21206861,2014,3877374,ahauntedhouse220140418,en,6.948,5.5,597,comedy
2013-03-01,the last exorcism part ii,4000000,15179303,25448707,2013,10269404,thelastexorcismpartii20130301,en,7.561,4.5,297,horror
2016-05-13,the darkness,4000000,10753574,10898293,2016,144719,thedarkness20160513,en,8.357,4.8,347,horror
2011-06-17,the art of getting by,4000000,1430241,1989035,2011,558794,theartofgettingby20110617,en,8.695,6.5,752,drama
2011-09-23,red state,4000000,1065429,1983596,2011,918167,redstate20110923,en,7.816,6.1,472,horror
2012-10-17,holy motors,4000000,641054,4230426,2012,3589372,holymotors20121017,fr,5.31,7.0,431,drama
2014-06-13,the signal,4000000,600896,2665322,2014,2064426,thesignal20140613,en,10.032,5.9,901,thriller
2014-03-07,the face of love,4000000,385069,1158877,2014,773808,thefaceoflove20140307,en,5.519,6.1,68,drama
2014-04-11,joe,4000000,373375,373375,2014,0,joe20140411,en,8.57,6.6,514,drama
2015-06-19,manglehorn,4000000,132270,797439,2015,665169,manglehorn20150619,en,7.661,5.4,94,drama
2011-04-01,trust,4000000,120016,120016,2011,0,trust20110401,en,7.805,6.6,556,crime
2014-04-18,13 sins,4000000,9134,47552,2014,38418,13sins20140418,en,10.899,6.3,576,horror
2011-11-18,another happy day,4000000,9120,978527,2011,969407,anotherhappyday20111118,en,5.473,6.1,60,comedy
2013-02-22,inescapable,4000000,4327,4327,2013,0,inescapable20130222,en,6.122,5.2,27,thriller
2015-09-08,chain of command,4000000,0,0,2015,0,chainofcommand20150908,en,3.767,5.0,20,thriller
2010-04-30,the good heart,3800000,20930,340930,2010,320000,thegoodheart20100430,en,2.321,6.4,30,drama
2010-11-05,four lions,3750000,310007,2436111,2010,2126104,fourlions20101105,en,9.968,7.0,621,comedy
2018-04-13,truth or dare,3500000,41411015,95127344,2018,53716329,truthordare20180413,en,14.354,6.0,2005,thriller
2016-02-19,the witch,3500000,25138705,40454520,2016,15315815,thewitch20160219,en,13.493,6.6,2931,mystery
2018-02-02,winchester,3500000,25091816,44378040,2018,19286224,winchester20180202,en,12.44,5.7,884,fantasy
2013-02-22,dark skies,3500000,17418667,27704111,2013,10285444,darkskies20130222,en,11.582,6.1,1004,science_fiction
2018-05-18,first reformed,3500000,3448256,3874772,2018,426516,firstreformed20180518,en,12.943,6.9,446,drama
2016-12-02,believe,3500000,890303,890303,2016,0,believe20161202,en,1.536,6.5,11,drama
2016-09-30,american honey,3500000,663247,2611750,2016,1948503,americanhoney20160930,en,8.778,6.7,417,drama
2016-03-18,the bronze,3500000,615816,615816,2016,0,thebronze20160318,en,8.328,5.8,186,drama
2016-01-08,the masked saint,3500000,182695,182695,2016,0,themaskedsaint20160108,en,1.42,3.5,16,crime
2013-01-29,"batman: the dark knight returns, part 2",3500000,0,0,2013,0,batmanthedarkknightreturnspart220130129,en,13.326,7.9,689,action
2014-03-11,in the name of the king iii,3500000,0,0,2014,0,inthenameofthekingiii20140311,en,5.988,3.5,31,action
2014-03-04,wicked blood,3500000,0,0,2014,0,wickedblood20140304,en,7.043,5.5,52,action
2015-06-05,dawn patrol,3500000,0,0,2015,0,dawnpatrol20150605,en,1.772,5.1,15,drama
2011-10-21,margin call,3400000,5353586,20433227,2011,15079641,margincall20111021,en,9.498,6.8,856,thriller
2014-10-10,whiplash,3300000,13092006,38969037,2014,25877031,whiplash20141010,en,28.784,8.4,7908,drama
2018-07-06,sorry to bother you,3200000,17493096,18285560,2018,792464,sorrytobotheryou20180706,en,15.887,6.9,481,fantasy
2016-04-22,the meddler,3200000,4267219,5526942,2016,1259723,themeddler20160422,en,7.725,5.8,186,comedy
2013-04-12,antiviral,3100000,0,123407,2013,123407,antiviral20130412,en,6.33,5.8,152,science_fiction
2015-08-28,war room,3000000,67790117,73975239,2015,6185122,warroom20150828,en,7.419,7.5,171,drama
2012-10-12,sinister,3000000,48086903,87727807,2012,39640904,sinister20121012,en,13.117,6.8,2935,horror
2018-06-01,upgrade,3000000,11977130,16553285,2018,4576155,upgrade20180601,en,21.413,7.4,1326,action
2017-10-27,let there be light,3000000,7233471,7241309,2017,7838,lettherebelight20171027,en,2.01,6.2,23,drama
2016-06-24,swiss army man,3000000,4210454,5837111,2016,1626657,swissarmyman20160624,en,10.0,6.9,1789,comedy
2013-05-17,frances ha,3000000,4067398,11262769,2013,7195371,francesha20130517,en,9.42,7.4,624,comedy
2016-04-22,compadres,3000000,3127773,7445044,2016,4317271,compadres20160422,es,1.927,5.1,21,action
2010-04-09,letters to god,3000000,2848587,3237452,2010,388865,letterstogod20100409,en,4.242,6.9,71,drama
2014-09-19,tusk,3000000,1821983,1887554,2014,65571,tusk20140919,en,8.655,5.3,601,comedy
2017-05-12,the wall,3000000,1803064,4495262,2017,2692198,thewall20170512,en,8.142,6.1,407,thriller
2012-04-06,damsels in distress,3000000,1007535,1324299,2012,316764,damselsindistress20120406,en,6.625,5.5,103,comedy
2011-05-06,hobo with a shotgun,3000000,703372,834953,2011,131581,hobowithashotgun20110506,en,8.844,5.9,300,crime
2015-05-08,the d train,3000000,669688,772366,2015,102678,thedtrain20150508,en,6.465,4.6,125,drama
2011-09-09,creature,3000000,331000,331000,2011,0,creature20110909,en,5.121,4.1,23,horror
2010-10-01,chain letter,3000000,205842,1022453,2010,816611,chainletter20101001,en,6.44,4.1,63,horror
2012-03-02,tim and eric's billion dollar movie,3000000,201436,223652,2012,22216,timandericsbilliondollarmovie20120302,en,4.946,5.7,61,comedy
2011-09-09,tanner hall,3000000,5073,5073,2011,0,tannerhall20110909,en,5.821,5.9,66,drama
2014-06-27,they came together,3000000,0,82780,2014,82780,theycametogether20140627,en,7.353,5.5,226,comedy
2013-05-21,open road,3000000,0,47469,2013,47469,openroad20130521,en,3.271,5.1,20,action
2011-09-13,never back down 2: the beatdown,3000000,0,0,2011,0,neverbackdown2thebeatdown20110913,en,13.06,6.0,257,drama
2013-01-15,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,3000000,0,0,2013,0,30nightsofparanormalactivitywiththedevilinsidethegirlwiththedragontattoo20130115,en,2.967,3.0,42,comedy
2015-08-14,amnesiac,3000000,0,0,2015,0,amnesiac20150814,en,6.144,4.5,95,thriller
2015-12-11,close range,3000000,0,0,2015,0,closerange20151211,en,6.604,5.2,87,action
2010-10-01,freakonomics,2900000,101270,172867,2010,71597,freakonomics20101001,en,5.705,6.6,57,documentary
2011-08-19,griff the invisible,2900000,20778,25935,2011,5157,grifftheinvisible20110819,en,3.519,6.0,44,romance
2018-10-26,indivisible,2700000,3511417,3588305,2018,76888,indivisible20181026,en,5.599,5.4,13,drama
2014-05-02,ida,2600000,3827060,15298355,2014,11471295,ida20140502,pl,7.568,7.3,455,drama
2013-01-11,a haunted house,2500000,40041683,59922558,2013,19880875,ahauntedhouse20130111,en,6.909,5.5,871,comedy
2013-07-03,kevin hart: let me explain,2500000,32244051,32327255,2013,83204,kevinhartletmeexplain20130703,en,8.476,6.9,142,comedy
2016-06-24,hunt for the wilderpeople,2500000,5205471,23845533,2016,18640062,huntforthewilderpeople20160624,en,12.545,7.8,915,adventure
2013-03-01,the lost medallion: the adventures of billy stone,2500000,549632,549632,2013,0,thelostmedalliontheadventuresofbillystone20130301,en,2.164,5.5,21,adventure
2015-07-03,stung,2500000,0,0,2015,0,stung20150703,en,6.573,5.1,91,comedy
2016-09-02,antibirth,2500000,0,0,2016,0,antibirth20160902,en,5.716,4.8,66,horror
2011-05-13,go for it!,2450000,180237,182358,2011,2121,goforit20110513,en,2.352,6.0,10,drama
2015-03-20,do you believe?,2300000,12985600,14304931,2015,1319331,doyoubelieve20150320,en,5.599,7.0,72,fantasy
2014-09-05,frontera,2300000,59696,59696,2014,0,frontera20140905,en,9.723,6.3,80,western
2011-08-26,redemption road,2300000,29384,29384,2011,0,redemptionroad20110826,en,1.128,4.7,6,drama
2011-09-30,courageous,2000000,34522221,35185884,2011,663663,courageous20110930,en,7.406,7.0,128,drama
2018-07-13,eighth grade,2000000,13539710,14341016,2018,801306,eighthgrade20180713,en,14.777,7.4,519,comedy
2010-06-11,winter's bone,2000000,6531503,16131551,2010,9600048,wintersbone20100611,en,9.824,6.9,931,drama
2014-10-10,meet the mormons,2000000,6047363,6049171,2014,1808,meetthemormons20141010,es,0.6,5.4,7,family
2017-10-06,the florida project,2000000,5904366,11295324,2017,5390958,thefloridaproject20171006,en,11.597,7.4,1125,drama
2017-08-25,all saints,2000000,5802208,5941994,2017,139786,allsaints20170825,en,4.042,6.1,25,drama
2010-10-08,inside job,2000000,4311834,7799257,2010,3487423,insidejob20101008,en,9.514,7.8,466,documentary
2015-08-28,we are your friends,2000000,3591417,10153415,2015,6561998,weareyourfriends20150828,en,10.809,6.3,1241,drama
2015-09-18,captive,2000000,2583301,2791973,2015,208672,captive20150918,en,6.474,5.6,127,crime
2018-06-08,hearts beat loud,2000000,2386254,2420962,2018,34708,heartsbeatloud20180608,en,13.201,7.4,87,drama
2017-01-20,the resurrection of gavin stone,2000000,2303792,2303792,2017,0,theresurrectionofgavinstone20170120,en,1.509,6.7,10,comedy
2014-04-25,locke,2000000,1370646,2088390,2014,717744,locke20140425,en,9.128,6.9,1370,drama
2014-11-28,the babadook,2000000,950792,7482387,2014,6531595,thebabadook20141128,en,11.502,6.4,3528,drama
2015-02-13,the last five years,2000000,147299,205298,2015,57999,thelastfiveyears20150213,en,5.079,5.9,230,comedy
2014-09-19,pump,2000000,72277,72277,2014,0,pump20140919,en,0.779,7.4,6,documentary
2015-10-09,knock knock,2000000,36336,6328516,2015,6292180,knockknock20151009,en,17.867,5.0,1490,drama
2017-02-03,growing up smith,2000000,35312,35312,2017,0,growingupsmith20170203,en,1.981,7.0,16,comedy
2012-10-19,the first time,2000000,17061,17061,2012,0,thefirsttime20121019,en,11.25,7.0,1426,drama
2013-09-13,plush,2000000,3080,28864,2013,25784,plush20130913,en,6.09,5.7,64,thriller
2011-09-09,grave encounters,2000000,0,2151887,2011,2151887,graveencounters20110909,en,8.475,6.2,700,thriller
2015-10-23,bone tomahawk,2000000,0,475846,2015,475846,bonetomahawk20151023,en,11.891,6.8,905,horror
2013-03-19,straight a's,2000000,0,0,2013,0,straightas20130319,en,5.307,5.3,71,comedy
2013-07-09,coffee town,2000000,0,0,2013,0,coffeetown20130709,en,4.758,6.7,56,comedy
2015-03-20,the walking deceased,2000000,0,0,2015,0,thewalkingdeceased20150320,en,3.215,5.0,59,science_fiction
2015-08-21,the curse of downers grove,2000000,0,0,2015,0,thecurseofdownersgrove20150821,en,3.674,4.7,42,thriller
2016-07-08,the dog lover,2000000,0,0,2016,0,thedoglover20160708,en,1.61,5.9,11,drama
2010-09-24,buried,1987650,1044143,21270290,2010,20226147,buried20100924,en,10.888,6.6,1487,drama
2015-04-24,brotherly love,1900000,478595,478595,2015,0,brotherlylove20150424,en,2.157,6.8,53,drama
