movie_id_x,movie_title_x,original_title_x,runtime_minutes,genres,averagerating,numvotes,primary_genre_x,movie_id2,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
tt1677720,ready player one,ready player one,140.0,"action,adventure,sci-fi",7.5,301660,action,readyplayerone2018,"12, 878",333339,en,30.029,2018-03-29,7.6,7021
tt1678037,a holiday heist,a holiday heist,90.0,"comedy,family,romance",4.4,275,comedy,aholidayheist2011,"35, 10749",243599,en,1.185,2011-11-27,2.3,3
tt1678042,cold fusion,cold fusion,84.0,"action,sci-fi,thriller",3.3,393,action,coldfusion2011,"878, 28",65347,de,1.99,2011-01-11,2.2,7
tt1678050,cure for pain: the mark sandman story,cure for pain: the mark sandman story,86.0,documentary,7.8,376,documentary,cureforpainthemarksandmanstory2011,"99, 10402",128571,en,0.685,2011-04-29,5.0,3
tt1678051,soldiers of fortune,soldiers of fortune,94.0,"action,thriller",4.3,6765,action,soldiersoffortune2012,"28, 12",112304,en,6.961,2012-08-03,4.6,70
tt1678054,underwater love,onna no kappa,87.0,"comedy,drama,fantasy",5.7,564,comedy,underwaterlove2011,"14, 18, 10749",83907,ja,1.505,2011-04-22,6.1,4
tt1679144,an ecology of mind,an ecology of mind,60.0,"biography,documentary,history",7.2,87,biography,anecologyofmind2010,"99, 36",70763,de,0.6,2010-09-03,4.4,4
tt1679248,my last day without you,my last day without you,90.0,"comedy,drama,romance",5.7,1178,comedy,mylastdaywithoutyou2011,"35, 18, 10749",96534,de,2.007,2011-06-11,5.8,5
tt1679332,"ultramarines: a warhammer 40,000 movie","ultramarines: a warhammer 40,000 movie",76.0,"action,animation,fantasy",5.6,5512,action,ultramarinesawarhammer40000movie2010,"16, 878",52010,en,6.322,2010-12-10,5.2,50
tt1679335,trolls,trolls,92.0,"adventure,animation,comedy",6.5,63295,adventure,trolls2016,"12, 10751, 35, 14, 10402, 16",136799,en,16.286,2016-11-04,6.6,1880
tt1679595,eastern drift,indigène d'eurasie,111.0,drama,6.5,329,drama,easterndrift2010,18,68774,fr,2.293,2010-12-12,6.8,8
tt1680102,murder in the dark,murder in the dark,82.0,"horror,mystery,thriller",4.6,424,horror,murderinthedark2013,"27, 9648, 53",356482,en,2.056,2013-08-09,5.4,8
tt1680119,the disco exorcist,the disco exorcist,80.0,"comedy,horror",4.1,219,comedy,thediscoexorcist2011,27,118622,en,1.062,2011-10-14,4.6,4
tt1680305,afghan luke,afghan luke,100.0,"drama,war",5.3,654,drama,afghanluke2011,18,103707,en,1.208,2011-09-23,5.4,9
tt1681371,the one,the one,89.0,"comedy,drama,romance",5.0,681,comedy,theone2011,"35, 18, 10749",79640,en,0.931,2011-10-07,5.5,5
tt1682179,open gate,open gate,104.0,drama,6.6,168,drama,opengate2011,18,127747,en,0.868,2011-01-01,5.9,5
tt1682180,stoker,stoker,99.0,"drama,thriller",6.8,97393,drama,stoker2013,"18, 27, 53",86825,en,10.738,2013-03-01,6.6,1282
tt1682181,bully,bully,98.0,documentary,7.4,9597,documentary,bully2011,"99, 18",84404,en,5.877,2011-04-23,7.2,93
tt1682187,lucky trouble,vykrutasy,90.0,"comedy,romance,sport",6.1,2620,comedy,luckytrouble2011,"10749, 35",39253,ru,4.418,2011-11-11,6.0,33
tt1682246,girl walks into a bar,girl walks into a bar,80.0,"comedy,drama,romance",5.7,4707,comedy,girlwalksintoabar2011,35,59006,en,6.128,2011-03-07,5.2,45
tt1682940,playback,playback,98.0,"horror,thriller",4.3,4494,horror,playback2012,"27, 53",84907,en,5.113,2012-03-09,3.9,59
tt1683003,the tempest,the tempest,131.0,drama,7.8,94,drama,thetempest2010,"18, 14",44638,en,6.3,2010-12-10,5.8,52
tt1683524,austin high,austin high,97.0,comedy,6.4,341,comedy,austinhigh2011,35,110553,en,0.736,2011-10-22,6.3,4
tt1683526,detachment,detachment,98.0,drama,7.7,69559,drama,detachment2011,18,74308,en,7.972,2011-04-25,7.5,606
tt1683876,happy people: a year in the taiga,happy people: a year in the taiga,90.0,documentary,7.8,7141,documentary,happypeopleayearinthetaiga2010,99,89704,en,5.38,2010-09-03,7.7,65
tt1683919,no way out,no way out,79.0,"action,drama",4.3,73,action,nowayout2015,"18, 28",343812,de,0.961,2015-11-13,4.3,3
tt1683968,sudden death,sudden death,9.0,"biography,documentary,drama",8.9,7,biography,suddendeath2010,"35, 10402",202069,en,0.6,2010-07-25,10.0,1
tt1683981,thomas & friends: misty island rescue,thomas & friends: misty island rescue,60.0,"adventure,animation,family",5.2,214,adventure,thomasfriendsmistyislandrescue2010,"16, 10751",76263,en,0.947,2010-07-03,5.0,2
tt1684225,i heart shakey,i heart shakey,90.0,"adventure,comedy,family",3.9,158,adventure,iheartshakey2012,"35, 10751",111023,en,1.4,2012-06-29,3.0,2
tt1684233,welcome to the punch,welcome to the punch,99.0,"action,crime,thriller",6.1,30538,action,welcometothepunch2013,"28, 12, 80",93828,en,8.315,2013-03-27,5.8,370
tt1684548,axe giant: the wrath of paul bunyan,axe giant: the wrath of paul bunyan,90.0,"fantasy,horror",3.6,985,fantasy,axegiantthewrathofpaulbunyan2013,"14, 27",143142,en,4.358,2013-04-25,3.6,14
tt1684555,horrid henry: the movie,horrid henry: the movie,93.0,"adventure,comedy,family",3.6,2028,adventure,horridhenrythemovie2011,"35, 10751, 12",66923,en,6.949,2011-07-29,6.0,50
tt1684558,marriage retreat,marriage retreat,90.0,"comedy,drama,romance",5.5,488,comedy,marriageretreat2011,"35, 18, 10749",73335,en,1.4,2011-08-23,6.1,6
tt1684564,the victim,the victim,83.0,thriller,4.4,1887,thriller,thevictim2011,"53, 28, 27",44008,en,1.814,2011-06-06,4.4,22
tt1684567,visible scars,visible scars,102.0,thriller,3.4,503,thriller,visiblescars2012,53,135451,en,0.92,2012-09-28,4.6,8
tt1684609,beware of christians,beware of christians,94.0,"comedy,documentary",6.6,321,comedy,bewareofchristians2011,99,135713,en,0.624,2011-01-14,9.0,1
tt1684628,circumstance,circumstance,107.0,drama,5.9,7055,drama,circumstance2011,18,60421,fa,2.86,2011-08-26,6.9,45
tt1684868,breaking up is hard to do,breaking up is hard to do,108.0,"comedy,drama,romance",2.8,193,comedy,breakingupishardtodo2010,"18, 10749",69768,en,0.6,2010-01-01,3.3,2
tt1684935,venice,wenecja,110.0,drama,6.9,357,drama,venice2010,"18, 10749",79782,en,1.96,2010-06-06,7.2,5
tt1686018,creature,creature,93.0,horror,3.7,2723,horror,creature2011,27,73963,en,5.121,2011-09-09,4.1,23
tt1686039,five minarets in new york,five minarets in new york,119.0,"action,drama",5.9,13699,action,fiveminaretsinnewyork2010,18,51794,en,5.994,2010-11-17,5.7,49
tt1686042,girl on a bicycle,girl on a bicycle,101.0,"comedy,drama,romance",6.2,1998,comedy,girlonabicycle2013,"35, 10749",199341,en,2.296,2013-04-04,6.5,31
tt1686327,the oregonian,the oregonian,81.0,"horror,mystery,thriller",4.2,593,horror,theoregonian2011,"27, 53, 9648",82655,en,2.111,2011-01-24,5.5,13
tt1686821,vampire academy,vampire academy,104.0,"action,comedy,drama",5.5,49328,action,vampireacademy2014,"35, 28, 14",203739,en,10.934,2014-02-07,5.9,1012
tt1686897,the bunker,the bunker,90.0,action,6.6,1176,action,thebunker2014,"10752, 28",261492,en,1.4,2014-04-08,4.5,2
tt1686902,monsters in the woods,monsters in the woods,96.0,horror,4.0,632,horror,monstersinthewoods2012,27,93513,en,0.84,2012-02-12,2.0,3
tt1687247,life in a day,life in a day,95.0,"documentary,drama",7.7,14367,documentary,lifeinaday2011,"99, 18",66150,en,5.818,2011-01-27,7.3,116
tt1687277,insight,insight,92.0,"drama,mystery,thriller",4.9,954,drama,insight2011,"53, 9648",77874,en,1.417,2011-09-02,5.0,15
tt1687281,terri,terri,105.0,"comedy,drama",6.5,9159,comedy,terri2011,"35, 18",51993,en,5.125,2011-07-01,6.4,66
tt1687901,the awakening,the awakening,102.0,"horror,thriller",6.5,60215,horror,theawakening2011,"27, 53",77949,en,10.73,2011-08-17,6.4,782
tt1687905,the economics of happiness,the economics of happiness,67.0,"documentary,news",7.3,217,documentary,theeconomicsofhappiness2011,99,202947,en,0.6,2011-01-01,5.0,1
tt1688704,war flowers,war flowers,99.0,"drama,history,romance",4.2,264,drama,warflowers2012,"10752, 18",133206,en,1.201,2012-08-31,5.3,3
tt1690540,bro',bro',89.0,"action,crime,drama",3.6,689,action,bro2012,"28, 12, 80, 18",116503,en,1.164,2012-10-13,3.8,6
tt1690542,final sale,final sale,91.0,"crime,drama,thriller",5.5,191,crime,finalsale2011,"53, 80, 18",61533,en,1.586,2011-01-24,6.3,3
tt1690545,all american zombie drugs,all american zombie drugs,99.0,"adventure,comedy,crime",3.5,220,adventure,allamericanzombiedrugs2010,35,209871,en,1.649,2010-07-25,6.1,5
tt1690953,despicable me 2,despicable me 2,98.0,"adventure,animation,comedy",7.4,344230,adventure,despicableme22013,"16, 35, 10751",93456,en,19.014,2013-07-03,6.9,7319
tt1690967,come sunday,come sunday,106.0,drama,5.9,1532,drama,comesunday2018,18,430446,en,6.187,2018-01-21,6.2,21
tt1691154,the pill,the pill,83.0,"comedy,drama,romance",5.4,3775,comedy,thepill2011,"35, 18, 10749",87587,en,3.728,2011-12-16,5.5,66
tt1691449,blacktino,blacktino,94.0,comedy,5.9,135,comedy,blacktino2011,35,276570,en,1.4,2011-03-11,3.8,2
tt1691452,you can't kill stephen king,you can't kill stephen king,86.0,"comedy,horror",3.8,1130,comedy,youcantkillstephenking2012,"35, 27",137528,en,3.203,2012-04-14,4.6,22
tt1691453,knockout,knockout,90.0,"action,family",5.0,2266,action,knockout2011,"28, 10751",58448,en,2.575,2011-03-05,5.1,25
tt1691864,"kisses, chloe","kisses, chloe",94.0,drama,9.1,20,drama,kisseschloe2010,18,76611,en,0.6,2010-01-01,1.0,1
tt1691916,before i fall,before i fall,98.0,"drama,fantasy,mystery",6.4,39282,drama,beforeifall2017,"18, 9648, 53, 14",397837,en,14.584,2017-03-03,7.0,2135
tt1691917,planes,planes,91.0,"adventure,animation,comedy",5.7,39870,adventure,planes2013,"16, 10751, 12, 35",151960,en,13.956,2013-08-09,5.8,874
tt1691920,i melt with you,i melt with you,122.0,drama,6.0,5570,drama,imeltwithyou2011,"18, 53",75345,en,5.081,2011-12-09,5.8,39
tt1691928,white dwarf,white dwarf,95.0,"comedy,drama",6.5,13,comedy,whitedwarf2014,"18, 35",360786,en,0.6,2014-01-01,2.0,1
tt1692214,monsieur papa,monsieur papa,86.0,comedy,5.6,386,comedy,monsieurpapa2011,35,65647,fr,5.162,2011-12-09,5.5,50
tt1692227,american translation,american translation,109.0,drama,5.4,715,drama,americantranslation2011,"18, 9648",83388,fr,2.118,2011-10-24,6.5,15
tt1692235,a cadaver christmas,a cadaver christmas,85.0,"comedy,horror",4.8,650,comedy,acadaverchristmas2011,"35, 27",102420,en,1.348,2011-04-02,5.2,13
tt1692301,cold creepy feeling,cold creepy feeling,87.0,"horror,thriller",2.3,145,horror,coldcreepyfeeling2010,27,88024,en,1.114,2010-01-24,1.7,5
tt1692478,a new york heartbeat,a new york heartbeat,95.0,"crime,drama,romance",5.9,242,crime,anewyorkheartbeat2013,"18, 10749",194967,en,0.6,2013-07-19,5.8,2
tt1692486,carnage,carnage,80.0,"comedy,drama",7.2,111372,comedy,carnage2011,"35, 18",72113,en,10.181,2011-12-16,7.1,1478
tt1692504,we are the night,wir sind die nacht,99.0,"drama,fantasy,horror",6.3,7305,drama,wearethenight2010,"14, 18, 27, 10749",52587,de,8.57,2010-11-11,6.2,129
tt1692928,the last lions,the last lions,88.0,"documentary,family",8.3,3820,documentary,thelastlions2011,99,53505,en,2.686,2011-02-11,7.6,25
tt1693110,showgirls 2: penny's from heaven,showgirls 2: penny's from heaven,145.0,"comedy,drama,thriller",1.8,409,comedy,showgirls2pennysfromheaven2011,"35, 18, 10749, 53",94042,en,1.993,2011-11-08,2.6,7
tt1693679,hirokin: the last samurai,hirokin,105.0,"action,adventure,drama",3.4,1714,action,hirokinthelastsamurai2012,"28, 12, 18, 878",103551,en,4.782,2012-11-06,4.0,20
tt1693830,silent souls,ovsyanki,78.0,"drama,romance",6.7,2015,drama,silentsouls2010,18,51276,ru,2.409,2010-10-10,6.8,32
tt1693843,poolboy: drowning out the fury,poolboy: drowning out the fury,90.0,comedy,4.8,1780,comedy,poolboydrowningoutthefury2011,"35, 28",70863,en,1.889,2011-07-22,5.3,16
tt1694015,cool it,cool it,87.0,documentary,6.9,798,documentary,coolit2010,99,47055,en,1.519,2010-11-08,6.7,6
tt1694020,the guilt trip,the guilt trip,95.0,"comedy,drama",5.8,33702,comedy,theguilttrip2012,35,82687,en,8.939,2012-12-19,5.4,403
tt1694021,into the grizzly maze,into the grizzly maze,94.0,"action,adventure,drama",5.3,7006,action,intothegrizzlymaze2015,"28, 27, 53",244316,en,7.133,2015-06-26,5.3,121
tt1695409,the newest pledge,the newest pledge,85.0,comedy,4.3,374,comedy,thenewestpledge2012,35,127700,en,0.6,2012-08-28,10.0,1
tt1695763,cupid's balls,amors baller,79.0,"comedy,drama,romance",5.1,899,comedy,cupidsballs2011,35,63447,no,2.654,2011-06-06,5.3,10
tt1695791,life happens,life happens,104.0,documentary,4.9,172,documentary,lifehappens2010,35,144656,en,0.964,2010-11-01,5.3,4
tt1695807,the advocate for fagdom,the advocate for fagdom,91.0,documentary,6.6,85,documentary,theadvocateforfagdom2011,99,113985,en,1.375,2011-11-04,5.0,1
tt1695990,deep in the woods,au fond des bois,102.0,drama,5.9,449,drama,deepinthewoods2010,"18, 10749",72355,fr,1.73,2010-11-11,5.3,10
tt1695991,sunset stories,sunset stories,87.0,"comedy,drama,mystery",6.3,138,comedy,sunsetstories2012,"35, 18, 9648",96916,en,0.6,2012-03-10,10.0,1
tt1695994,the virginity hit,the virginity hit,86.0,comedy,4.6,3696,comedy,thevirginityhit2010,35,42889,en,4.834,2010-09-10,4.6,35
tt1696197,wuss,wuss,97.0,comedy,6.9,74,comedy,wuss2011,35,128517,en,1.4,2011-03-12,5.0,1
tt1696198,zombie driftwood,zombie driftwood,75.0,"comedy,horror",2.1,388,comedy,zombiedriftwood2010,"35, 27",59574,en,2.074,2010-12-09,1.7,3
tt1697878,bite marks,bite marks,84.0,"comedy,horror",4.2,465,comedy,bitemarks2011,"35, 27",66794,en,2.048,2011-06-17,3.4,10
tt1697920,fly away,fly away,85.0,drama,6.3,326,drama,flyaway2011,"18, 10749",70264,en,1.4,2011-07-17,5.6,5
tt1697949,kitayskaya babushka,kitayskaya babushka,83.0,"comedy,drama",6.5,37,comedy,kitayskayababushka2010,"35, 18",77988,en,0.908,2010-11-11,1.0,1
tt1697996,shenandoah,shenandoah,98.0,documentary,6.9,506,documentary,shenandoah2012,99,185602,en,0.6,2012-10-16,6.7,3
tt1698010,tt3d: closer to the edge,tt3d: closer to the edge,104.0,"documentary,sport",8.0,5913,documentary,tt3dclosertotheedge2011,99,79628,en,4.235,2011-04-22,8.1,63
tt1698641,"alexander and the terrible, horrible, no good, very bad day","alexander and the terrible, horrible, no good, very bad day",81.0,"comedy,family",6.2,37325,comedy,alexanderandtheterriblehorriblenogoodverybadday2014,"10751, 35",218778,en,6.783,2014-10-10,6.2,817
tt1698651,american idiots,american idiots,92.0,"comedy,romance",2.2,649,comedy,americanidiots2013,"35, 10749",201485,en,1.4,2013-06-18,4.3,9
tt1698654,catching the sun,catching the sun,75.0,"documentary,drama,history",6.8,509,documentary,catchingthesun2015,99,339161,en,1.478,2015-06-12,6.8,8
tt1699135,the reunion,klassefesten,90.0,comedy,5.9,2500,comedy,thereunion2011,"18, 28",77879,en,6.199,2011-10-21,5.5,38
tt1699147,seven days in utopia,seven days in utopia,100.0,"drama,sport",6.1,2737,drama,sevendaysinutopia2011,18,70876,en,2.067,2011-09-02,5.4,27
tt1699202,4 days in may,4 tage im mai,97.0,"drama,war",6.3,663,drama,4daysinmay2011,"18, 10752",82666,de,1.713,2011-10-10,5.9,8
tt1699223,hell is full,hell is full,97.0,horror,4.5,140,horror,hellisfull2010,27,115447,en,0.6,2010-01-01,2.5,2
tt1699231,quarantine 2: terminal,quarantine 2: terminal,86.0,"horror,mystery,sci-fi",5.2,17340,horror,quarantine2terminal2011,"27, 9648, 878",59115,en,7.066,2011-06-16,5.1,211
tt1699513,beginning of the great revival,jian dang wei ye,140.0,"drama,history",2.5,5538,drama,beginningofthegreatrevival2011,"18, 28, 36, 10752",69310,zh,3.472,2011-01-01,4.3,13
tt1699518,the young karl marx,le jeune karl marx,118.0,"biography,drama,history",6.6,4346,biography,theyoungkarlmarx2017,"36, 18",400020,fr,7.0,2017-06-11,7.0,126
tt1699755,peeples,peeples,95.0,"comedy,romance",5.3,4452,comedy,peeples2013,35,72359,en,2.651,2013-05-09,5.2,34
tt1700258,kokowääh,kokowääh,123.0,comedy,6.3,8662,comedy,kokowääh2011,35,53174,de,6.989,2011-03-03,6.4,156
tt1700467,the art of love,l'art d'aimer,85.0,"comedy,romance",6.1,1456,comedy,theartoflove2011,"10749, 35",92424,fr,4.07,2011-12-20,5.7,28
tt1700721,a/v,a/v,106.0,"comedy,drama",8.2,10,comedy,av2011,35,224352,en,0.6,2011-06-12,3.5,1
tt1700807,family secret,family secret,111.0,"horror,mystery,thriller",4.8,39,horror,familysecret2015,"27, 9648, 53",568766,en,0.631,2015-07-18,8.0,1
tt1700810,foreign parts,foreign parts,81.0,"documentary,drama",6.7,132,documentary,foreignparts2010,99,81524,en,0.6,2010-10-10,6.3,4
tt1700841,sausage party,sausage party,89.0,"adventure,animation,comedy",6.2,159111,adventure,sausageparty2016,"12, 16, 35, 14",223702,en,15.232,2016-08-12,5.6,4237
tt1700845,the invisible woman,the invisible woman,111.0,"biography,drama,history",6.2,8692,biography,theinvisiblewoman2013,"18, 36, 10749",111473,en,9.555,2013-12-25,6.0,114
tt1701215,future weather,future weather,100.0,drama,6.2,452,drama,futureweather2012,18,138202,en,1.716,2012-04-29,6.3,8
tt1701218,mysteria,mysteria,98.0,"mystery,thriller",3.9,519,mystery,mysteria2011,9648,77494,en,3.635,2011-10-23,3.6,7
tt1701224,my name is 'a' by anonymous,my name is 'a' by anonymous,90.0,"crime,mystery,thriller",7.0,451,crime,mynameisabyanonymous2012,"53, 80, 9648",228080,en,0.6,2012-10-19,1.5,2
tt1701990,detention,detention,93.0,"comedy,horror,mystery",5.8,14221,comedy,detention2011,"27, 35, 878",68684,en,6.136,2011-03-16,5.6,206
tt1701992,the ugly duckling,gadkiy utyonok,75.0,"animation,family,musical",6.7,193,animation,theuglyduckling2010,"16, 10751",51281,ru,0.75,2010-10-10,6.3,4
tt1702009,strippers vs werewolves,strippers vs werewolves,93.0,"action,comedy,crime",3.1,1820,action,strippersvswerewolves2012,"35, 27",94603,en,2.499,2012-05-11,3.7,25
tt1702014,the way he looks,hoje eu quero voltar sozinho,96.0,"drama,romance",7.9,20160,drama,thewayhelooks2014,"18, 10749",237791,pt,8.256,2014-11-07,8.1,572
tt1702016,we the party,we the party,105.0,comedy,4.2,757,comedy,wetheparty2012,35,94356,en,1.4,2012-04-06,3.2,5
tt1702399,the maniac project,the maniac project,75.0,"action,comedy,horror",6.7,44,action,themaniacproject2010,27,301382,en,0.624,2010-09-21,3.0,1
tt1702425,casa de mi padre,casa de mi padre,84.0,"comedy,western",5.5,19170,comedy,casademipadre2012,"35, 37",80304,en,7.691,2012-03-16,5.2,154
tt1702439,safe haven,safe haven,115.0,"drama,romance,thriller",6.7,97055,drama,safehaven2013,10749,112949,en,9.095,2013-02-14,7.1,1433
tt1702441,the big uneasy,the big uneasy,98.0,documentary,7.4,125,documentary,thebiguneasy2010,99,45906,en,0.964,2010-08-30,6.8,4
tt1702443,justin bieber: never say never,justin bieber: never say never,105.0,"documentary,music",1.6,74978,documentary,justinbieberneversaynever2011,"99, 10402, 10751",54518,en,8.602,2011-02-11,5.1,240
tt1702543,lucky,lucky,100.0,drama,7.1,237,drama,lucky2011,"35, 10749",70585,en,5.444,2011-07-15,4.9,38
tt1703199,grave encounters,grave encounters,92.0,horror,6.1,48125,horror,graveencounters2011,"53, 27",50698,en,8.475,2011-09-09,6.2,700
tt1703232,fightville,fightville,85.0,"documentary,sport",6.5,826,documentary,fightville2011,99,94331,en,1.143,2011-03-12,6.0,6
tt1703957,genius,genius,104.0,"biography,drama",6.6,15611,biography,genius2016,"18, 36",267192,en,9.417,2016-06-10,6.5,391
tt1703958,ek main aur ekk tu,ek main aur ekk tu,110.0,"comedy,drama,romance",5.8,5997,comedy,ekmainaurekktu2012,"18, 35, 10749",84533,hi,4.662,2012-02-10,5.6,41
tt1704144,gaganam,gaganam,120.0,"action,crime,thriller",7.1,802,action,gaganam2011,"28, 18, 53",59900,te,0.767,2011-02-11,5.4,5
tt1704201,parasitic,parasitic,79.0,"horror,sci-fi",2.2,622,horror,parasitic2012,"27, 878",48809,en,3.252,2012-06-26,2.7,10
tt1704578,consinsual,consinsual,93.0,drama,3.8,129,drama,consinsual2010,18,69937,en,0.624,2010-06-24,1.0,1
tt1704586,from the rough,from the rough,97.0,"drama,sport",6.8,807,drama,fromtherough2013,18,211097,en,1.765,2013-06-08,6.0,9
tt1705111,inspectres,inspectres,85.0,comedy,6.3,51,comedy,inspectres2013,"27, 35",219816,en,0.6,2013-09-06,6.0,1
tt1705113,"joshua tree, 1951: a portrait of james dean","joshua tree, 1951: a portrait of james dean",93.0,"biography,drama,horror",5.9,764,biography,joshuatree1951aportraitofjamesdean2012,18,111326,en,1.384,2012-05-23,6.0,6
tt1705125,mysterious island,mysterious island,91.0,"adventure,horror,sci-fi",3.5,821,adventure,mysteriousisland2010,"27, 878, 12",90363,en,3.031,2010-02-11,4.3,12
tt1705126,nesting,nesting,93.0,"comedy,romance",5.8,218,comedy,nesting2012,"35, 10749",104232,en,2.731,2012-05-11,4.8,6
tt1705134,state of emergency,state of emergency,90.0,"horror,sci-fi,thriller",5.3,2732,horror,stateofemergency2011,"878, 53",136476,pt,3.174,2011-01-01,4.4,34
tt1705787,tetherball: the movie,tetherball: the movie,90.0,"comedy,sport",5.6,31,comedy,tetherballthemovie2010,35,144907,en,0.624,2010-01-01,5.0,1
tt1705952,tarzan,tarzan,94.0,"adventure,animation,drama",4.8,11728,adventure,tarzan2013,"16, 28, 12, 10751",230222,en,7.727,2013-12-20,5.5,348
tt1705956,the feed,the feed,73.0,horror,3.4,181,horror,thefeed2010,27,166738,en,0.6,2010-05-23,2.0,1
tt1705969,becoming chaz,becoming chaz,80.0,"biography,documentary",6.4,310,biography,becomingchaz2011,99,96495,en,1.475,2011-01-20,5.2,5
tt1706414,the edge,kray,124.0,"adventure,drama,history",6.5,2710,adventure,theedge2010,"10749, 12, 18, 36",47557,ru,3.49,2010-11-11,6.0,21
tt1706433,to live!,zhit,74.0,"action,crime,drama",7.2,1062,action,tolive2010,"28, 18, 9648",59426,ru,2.127,2010-11-11,6.8,9
tt1706481,sex express coffee,sex express coffee,87.0,thriller,5.1,36,thriller,sexexpresscoffee2010,"80, 18, 53",251689,es,1.936,2010-08-10,5.8,4
tt1706593,chronicle,chronicle,84.0,"drama,sci-fi,thriller",7.1,229258,drama,chronicle2012,"878, 18, 53",76726,en,12.556,2012-02-02,6.7,3084
tt1706598,every secret thing,every secret thing,93.0,"crime,drama,mystery",6.1,6294,crime,everysecretthing2014,"53, 18, 80, 9648",258284,en,6.038,2014-04-20,5.8,132
tt1706625,the girl is in trouble,the girl is in trouble,90.0,"action,crime,thriller",4.9,799,action,thegirlisintrouble2015,"28, 80, 53",330220,en,1.876,2015-03-12,5.1,15
tt1706687,monumental: in search of america's national treasure,monumental: in search of america's national treasure,84.0,"documentary,history",5.0,757,documentary,monumentalinsearchofamericasnationaltreasure2012,99,101270,en,0.6,2012-03-30,9.0,2
tt1707372,a good man,a good man,86.0,documentary,7.6,10,documentary,agoodman2011,99,337818,en,0.6,2011-04-20,6.0,1
tt1707380,every thing will be fine,every thing will be fine,118.0,drama,5.5,5438,drama,everythingwillbefine2015,18,246127,en,7.528,2015-12-04,5.5,127
tt1707386,les misérables,les misérables,158.0,"drama,history,musical",7.6,285971,drama,lesmisérables2012,"36, 18",82695,en,10.458,2012-12-25,7.4,3283
tt1707818,ethos,ethos,78.0,documentary,7.6,1133,documentary,ethos2011,99,57510,en,2.347,2011-01-01,6.7,8
tt1707821,my sucky teen romance,my sucky teen romance,77.0,"comedy,fantasy,horror",5.1,410,comedy,mysuckyteenromance2011,"27, 35, 10749",84391,en,1.294,2011-03-15,6.0,8
tt1708498,"projekt dziecko, czyli ojciec potrzebny od zaraz","projekt dziecko, czyli ojciec potrzebny od zaraz",80.0,comedy,2.5,150,comedy,projektdzieckoczyliojciecpotrzebnyodzaraz2010,35,68645,pl,0.665,2010-09-06,2.0,1
tt1708537,the whale,the whale,85.0,documentary,8.1,608,documentary,thewhale2011,99,77880,en,1.231,2011-09-09,5.5,11
tt1709143,the last days on mars,the last days on mars,98.0,"adventure,horror,sci-fi",5.5,33137,adventure,thelastdaysonmars2013,"878, 53, 27",190847,en,8.759,2013-12-06,5.3,407
tt1709652,dragon age: dawn of the seeker,dragon age: dawn of the seeker,90.0,"action,adventure,animation",5.8,2698,action,dragonagedawnoftheseeker2012,"14, 16",103173,en,2.472,2012-05-29,5.6,28
tt1709694,meth head,meth head,108.0,drama,5.7,374,drama,methhead2013,18,174845,en,1.955,2013-03-07,3.8,5
tt1710260,bhopali,bhopali,89.0,"documentary,history,news",8.1,55,documentary,bhopali2011,"36, 99",88746,hi,0.6,2011-01-23,10.0,1
tt1710396,joyful noise,joyful noise,118.0,"comedy,drama,music",5.8,7575,comedy,joyfulnoise2012,"35, 10402",63574,en,6.787,2012-01-13,6.4,70
tt1710417,lola versus,lola versus,87.0,comedy,5.5,7966,comedy,lolaversus2012,35,100529,en,5.621,2012-04-24,5.0,82
tt1710469,seasons of gray,seasons of gray,90.0,drama,6.7,168,drama,seasonsofgray2013,18,273733,en,0.686,2013-01-01,7.7,3
tt1711425,21 & over,21 & over,93.0,comedy,5.9,68557,comedy,21over2013,35,107811,en,9.749,2013-03-01,5.7,1020
tt1711456,angel dog,angel dog,90.0,"drama,family",5.8,348,drama,angeldog2011,"18, 10751",83735,en,0.6,2011-03-19,3.6,7
tt1711487,shameless,maskeblomstfamilien,98.0,drama,5.4,239,drama,shameless2010,18,47405,no,1.861,2010-10-10,6.5,4
tt1711510,the scarlet worm,the scarlet worm,93.0,western,5.2,146,western,thescarletworm2011,37,92127,en,0.6,2011-08-27,5.6,4
tt1711525,office christmas party,office christmas party,105.0,comedy,5.8,59253,comedy,officechristmasparty2016,35,384682,en,10.729,2016-12-09,5.6,1191
tt1712159,11-11-11,11-11-11,90.0,"horror,mystery,thriller",4.0,11712,horror,1111112011,"27, 53",51248,en,5.196,2011-11-11,4.3,116
tt1712170,alex cross,alex cross,101.0,"action,crime,mystery",5.1,30951,action,alexcross2012,"28, 53, 80, 9648",94348,en,9.962,2012-10-18,5.1,424
tt1712261,triple 9,triple 9,115.0,"crime,thriller",6.3,60369,crime,triple92016,"28, 53, 9648",146198,en,13.334,2016-02-26,5.8,1258
tt1712570,flying pigs,skrzydlate swinie,99.0,"comedy,drama,sport",5.8,633,comedy,flyingpigs2010,"18, 35",61101,en,1.204,2010-12-10,6.1,8
tt1712573,strapped,strapped,95.0,"drama,romance",6.8,2332,drama,strapped2010,18,52605,en,2.725,2010-09-24,6.0,25
tt1713452,half moon,half moon,95.0,horror,3.4,275,horror,halfmoon2010,"18, 27",58206,en,0.654,2010-10-01,3.0,2
tt1713476,the bay,the bay,84.0,"horror,sci-fi,thriller",5.6,23408,horror,thebay2012,"27, 878, 53",123105,en,5.19,2012-11-02,5.5,341
